SMILES,Mutagenicity
Oc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],non-mutagenic
Clc1ccc(cc1)C(Cl)(Cl)Cl,mutagenic
CC(=O)c1ccc([nH]1)[N+](=O)[O-],mutagenic
Nc1ncnc2c1cnn2CC(O)CN=N#N,mutagenic
NC(=O)c1cnccn1,non-mutagenic
OC1C2OC2c3c(ccc4ccccc34)C1O,mutagenic
C=CC(=O)OCCOCCOCCOCCOC(=O)C=C,non-mutagenic
Clc1cc(cc(Cl)c1Cl)N2C(=O)CCC2=O,non-mutagenic
CSc1cc(SC)c(N)c(C)c1N,mutagenic
CCN(N)c1ccccc1,mutagenic
CCOCCOCCOCC,non-mutagenic
COP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,non-mutagenic
CC(C)(C)OOC(C)(C)C,non-mutagenic
CC(=O)Nc1ccc(cc1)S(=O)(=O)c2ccc(NC(=O)C)cc2,non-mutagenic
Nc1cc2c3C=C[C@@H](O)[C@H](O)c3ccc2c4ccccc14,mutagenic
N\C(=N/OS(=O)(=O)O)\c1ccccc1,non-mutagenic
ClCc1cc2cccc3ccc4c5ccccc5cc1c4c23,mutagenic
O[C@H]1CC(=C[C@@H](O)[C@@H]1O)C(=O)O,non-mutagenic
CC1c2cc(C)ccc2c3ccc(C)cc13,non-mutagenic
CC(=O)OC1Cc2ccc3ccc4cccc5cc1c2c3c45,mutagenic
CC(=O)Nc1ccc(cc1)N=Nc2cc(C)ccc2O,mutagenic
CNC(=O)NOC(=O)NC,mutagenic
O=S1(=O)CCCO1,mutagenic
Cn1c(N)nc2c3cnccc3ccc12,mutagenic
OC1OC(=O)C(=C1C(Cl)Br)Cl,mutagenic
Cc1ccc(CN2C3C2c4ccccc4c5ccccc35)cc1,mutagenic
Nc1ccc(Sc2ccccc2)cc1,mutagenic
CC(=O)N(O)c1ccc2ccccc2c1,mutagenic
CNC(=O)\C=C\c1oc(cc1)[N+](=O)[O-],mutagenic
[O-][N+](=O)c1ccc2ccc3c4ccccc4c(c5ccc1c2c35)[N+](=O)[O-],mutagenic
[O-][N+](=O)c1ccc2c(oc3ccccc23)c1,mutagenic
CCCCCC(=O)N,non-mutagenic
CNc1ccc2nccnc2c1C,mutagenic
O=C(\C=C\c1ccc(cc1)c2ccccc2)c3ccccc3,non-mutagenic
Cc1c(Cl)cnc2ccccc12,non-mutagenic
[O-][N+](=O)c1oc(cc1)c2csc(NC(=O)C(F)(F)F)n2,mutagenic
CS(=O)(=O)OCCCCOS(=O)(=O)C,mutagenic
CC(C)(C)NC(=O)\C=C\c1oc(cc1)[N+](=O)[O-],mutagenic
CCOC[C@H]1CO1,mutagenic
O1[C@@H]2C=Cc3c(cc4ccc5cccc6ccc3c4c56)[C@H]12,mutagenic
Clc1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2,non-mutagenic
COP(=O)(OC)OC,mutagenic
Cc1ccc2cc3c(ccc4ccccc34)c5CC(O)c1c25,non-mutagenic
Cc1ccc2nsc(NC(=O)C(Cl)Cl)c2c1,mutagenic
ClCc1cccc(CCl)c1,non-mutagenic
O=C(Nc1ccccc1)Nc2snc3ccccc23,non-mutagenic
CCC(C)(C)c1cc(c(O)c(c1)C(C)(C)CC)n2nc3ccccc3n2,non-mutagenic
C1CCC2OCCOCCOCCOCCOC3CCCCC3OCCOCCOCCOCCOC2C1,non-mutagenic
COc1ccc(OC)c(\C=C\C)c1,non-mutagenic
OC(=O)c1cc(ccc1O)N=Nc2ccc(cc2)S(=O)(=O)Nc3ccccn3,non-mutagenic
c1cc2cnncc2cn1,non-mutagenic
CC\C=C\C,non-mutagenic
Oc1ccc2ccc3cc4ccccc4c5ccc1c2c35,mutagenic
CC(=C)C(=O)OCCCCCCOC(=O)C(=C)C,non-mutagenic
CC(=O)c1ccc2ccccc2c1,non-mutagenic
ClCC(=O)c1ccccc1,non-mutagenic
[O-][N+](=O)c1cccc2c3ccc(c4cccc(c12)c34)[N+](=O)[O-],mutagenic
OC(=O)\C(=C(/C=O)\C(Cl)Cl)\Cl,mutagenic
Nc1cccc2c(O)nnc(O)c12,non-mutagenic
CCC(=O)Nc1snc2ccc(C)cc12,non-mutagenic
NC1=NC(=O)N(C=C1O)C2OC(CO)C(O)C2O,non-mutagenic
Nc1ccc(\C=C/c2ccc(N)cc2S(=O)(=O)O)c(c1)S(=O)(=O)O,non-mutagenic
COc1ccc(cc1)C(=C(c2ccc(OC)cc2)c3ccc(OC)cc3)Cl,non-mutagenic
CC(C)Oc1ccccc1OC(=O)N(C)N=O,mutagenic
Oc1ccc2c(ccc3c4ccccc4c1c23)[N+](=O)[O-],mutagenic
CC(C)[C@@H]1CC=C(C)[C@H]2CC=C(C)C[C@H]12,non-mutagenic
CN(N=O)c1ccccc1,mutagenic
CN(C)CCNC(=O)c1cccc2oc(nc12)c3ccccc3,non-mutagenic
CCCC[C@@H](CC)COC(=O)c1ccc(N(C)C)c(c1)[N+](=O)[O-],mutagenic
Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,non-mutagenic
NC(CCC(=O)NC(CSC(=O)NCCCl)C(=O)NCC(=O)O)C(=O)O,mutagenic
o1ccc2cc3ccc4cccc5ccc(c12)c3c45,mutagenic
Nc1ccc(cc1)c2ccc(cc2)c3ccc(N)cc3,mutagenic
COc1cc(ccc1O)C2=C(O)C(=O)c3c(O)cc(O)cc3O2,non-mutagenic
C[Si](C)(C)O[Si](C)(C)C,non-mutagenic
CCCCCCCCCCCCCCCCCC(=O)N,non-mutagenic
Cc1cnc2ccc3c(nc(NC4OC(C(O)C(O)C4O)C(=O)O)n3C)c2n1,non-mutagenic
CC[Si](Cl)(Cl)CC,non-mutagenic
Cc1ccc(cc1)S(=O)(=O)OCc2ccccc2,non-mutagenic
Cc1c(O)cc(cc1[N+](=O)[O-])[N+](=O)[O-],non-mutagenic
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(=O)C)cc1,non-mutagenic
COc1cc2OC3OC=CC3c2c4OC(=O)C5=C(CCOC5=O)c14,mutagenic
CC(C)CCCC(C)C1CCC2C3CC4N(N5C(=O)c6ccccc6C5=O)C47CC(Cl)CCC7(C)C3CCC12C,non-mutagenic
COc1cc2CCN(C=O)c3cc4ccccc4c(c1OC)c23,mutagenic
C1CCCCCC2OC2CCCC1,non-mutagenic
CN(C)c1ccc(CCO)cc1,mutagenic
Oc1cccc2Oc3cc4OC5OCCC5c4c(O)c3C(=O)c12,non-mutagenic
CCN(CCCl)c1ccc(OCCCCCNc2c3ccccc3nc4ccccc24)cc1,mutagenic
CC(=O)OCc1c2ccccc2cc3ccc4ccccc4c13,mutagenic
OC(=O)c1cc(O)c2cccc(O)c2n1,non-mutagenic
CN1CCCC1=O,non-mutagenic
Oc1c(cccc1[N+](=O)[O-])[N+](=O)[O-],non-mutagenic
CC(C)(O)C#N,non-mutagenic
CC(C)C[C@@H](C)N,non-mutagenic
NCCc1c[nH]cn1,non-mutagenic
CN(C)NC(=O)CCC(=O)O,non-mutagenic
Oc1ccc2c(O)cccc2c1,mutagenic
Cc1cc(ccc1N=Nc2ccc3c(cc(c(N)c3c2O)S(=O)(=O)O)S(=O)(=O)O)c4ccc(N=Nc5ccc6c(cc(c(N)c6c5O)S(=O)(=O)O)S(=O)(=O)O)c(C)c4,mutagenic
CCOC(=O)N(CCC=O)N=O,mutagenic
CCOC(C)C(=O)C(O)O,mutagenic
CC(O)COC(=O)C=C,non-mutagenic
OC1C=Cc2c(Br)c3ccc4ccccc4c3cc2C1O,non-mutagenic
Oc1ccc(Nc2ccc3ccccc3c2)cc1,non-mutagenic
COc1ccc(OC)c(c1)N=Nc2c(O)ccc3ccccc23,mutagenic
C[C@H]1CCC[C@@H](O)CCCCCc2cc(O)cc(O)c2C(=O)O1,non-mutagenic
[O-][N+](=O)c1cccc2cccc(c12)[N+](=O)[O-],mutagenic
CCC#C[C@@H](C)[C@@]1(CC=C)C(=O)NC(=O)N(C)C1=O,non-mutagenic
CC(=O)ON(OCc1ccc(C)cc1)C(=O)c2ccccc2,mutagenic
Cn1c(nc2c3cccnc3ccc12)[N+](=O)[O-],mutagenic
CC(=O)Nc1ccc2c(Cc3ccccc23)c1O,non-mutagenic
CSCCC(NC(=O)COc1ccc(Cl)cc1Cl)C(=O)O,non-mutagenic
COc1ccc(cc1)C(=C(CCC(=O)O)C#N)c2ccc(OC)cc2,non-mutagenic
COc1ccc(CC2CO2)cc1OC,mutagenic
[O-][N+](=O)c1ccccc1SS\C(=C(/Cl)\C(=C(Cl)Cl)Cl)\Cl,mutagenic
CC(=O)c1ccc2N=C3N(Cc2c1)C(=O)c4ccccc34,mutagenic
O=C(C1CCCCC1)N2C[C@H]3N(CCc4ccccc34)C(=O)C2,non-mutagenic
CC1c2cc(F)ccc2c3ccc(F)cc13,mutagenic
Nc1ccc2ccc3ccccc3c2c1,mutagenic
CC(=O)ON(OCc1ccc(cc1)c2ccccc2)C(=O)c3ccccc3,mutagenic
O(c1ccccc1)[Si](Oc2ccccc2)(Oc3ccccc3)Oc4ccccc4,non-mutagenic
COc1ccc(cc1[N+](=O)[O-])C2=C(C(=O)c3ccccc3O2)[N+](=O)[O-],mutagenic
CCCOS(=O)(=O)C,mutagenic
Cc1c(N)cccc1[N+](=O)[O-],mutagenic
Nc1cnc2ccccc2c1,mutagenic
OC(=O)CCCCC1SCC2NC(=O)NC12,non-mutagenic
CC(C)(C)OOC(=O)c1ccccc1,mutagenic
CC(=O)C1(CCNCC1)c2ccccc2,non-mutagenic
NCCCCC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCCN)C(=O)O,non-mutagenic
ClN1C(=O)N(Cl)C(=O)N(Cl)C1=O,non-mutagenic
CC1CC2C(Cc3cn(CC4CC4)c5cc(Br)cc2c35)N(C)C1,non-mutagenic
Cn1cnc2c3cccnc3ccc12,mutagenic
Clc1ccc(CN2C3C2c4ccccc4c5ccccc35)cc1,mutagenic
Nc1cc(ccc1c2ccc(cc2)[N+](=O)[O-])[N+](=O)[O-],mutagenic
C=C,non-mutagenic
Cc1ccc2nc(sc2c1S(=O)(=O)O)c3ccc(N)cc3,mutagenic
OCN1[C@H](O)[C@@H](O)N(CO)C1=O,mutagenic
Oc1ccc(cc1[N+](=O)[O-])c2cccc(c2)[N+](=O)[O-],mutagenic
Nc1cccc(N)c1C(=O)O,mutagenic
Oc1ccc2c3ccccc3c4cc5ccccc5cc4c2c1,mutagenic
Cc1ccc(Br)cc1,non-mutagenic
CC(O)CN1CC(C)OC1=O,non-mutagenic
CCNS(=O)(=O)c1ccccc1C,mutagenic
Nc1ccc2ccccc2c1N=Nc3ccccc3,non-mutagenic
Clc1ccc2ncccc2c1,mutagenic
CC(=O)O[C@H]([C@@H]1CO1)c2ccc3OCOc3c2,mutagenic
CCCCOC(=O)C=C,non-mutagenic
CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,non-mutagenic
CC1=CC(=O)Oc2cc(O)cc(O)c12,non-mutagenic
Cc1c(O)cc2C(=O)c3ccccc3C(=O)c2c1O,mutagenic
Nc1c2ncn(c2nc[n+]1[O-])C(c3ccccc3)(c4ccccc4)c5ccccc5,mutagenic
[O-][N+](=O)c1oc(\C=C\C=N\N2CC(=O)NC2=O)cc1,mutagenic
ONc1ccc(Sc2ccccc2)cc1,mutagenic
C1COCCOCCOCCO1,non-mutagenic
BrCc1c2ccccc2cc3ccccc13,mutagenic
[O-][N+](=O)c1ccc2ccc3ccc(c4ccc1c2c34)[N+](=O)[O-],mutagenic
CN(C)CCCNC(=O)C=C,non-mutagenic
Nc1cccc2nc3ccccc3c(N)c12,mutagenic
[O-][N+](=O)c1ccc2ccc3c(ccc4ccc1c2c34)N=O,mutagenic
Nc1ccc(cc1)[N+](=O)[O-],mutagenic
COc1ccccc1NC(=O)C(N=Nc2ccc(cc2Cl)c3ccc(N=NC(C(=O)C)C(=O)Nc4ccccc4OC)c(Cl)c3)C(=O)C,non-mutagenic
Clc1cccc(Cl)c1,non-mutagenic
CCc1c2ccccc2cc3ccc4ccccc4c13,non-mutagenic
CC(=O)NCCc1ccc(O)c(c1)c2c(O)c(O)c3C(=O)c4cc(O)c(C(=O)O)c(C(=O)O)c4C(=O)c3c2O,non-mutagenic
Nc1ccc(cc1O)c2ccc(N)c(O)c2,mutagenic
CS(=O)(=O)OC1CN(C1)C(c2ccccc2)c3ccccc3,mutagenic
NCCS,non-mutagenic
CN(C(=O)C)c1ccc(cc1)N=Nc2ccc(cc2)N(C)C(=O)C,non-mutagenic
C[n+]1c2ccccc2nc3ccccc13,mutagenic
CC(C)(N=O)[N+](=O)[O-],mutagenic
C1CCCNCC1,non-mutagenic
Cc1cccc(Br)c1,non-mutagenic
Oc1ccc(Cl)cc1Cc2ccccc2,non-mutagenic
COc1ccc(N)cc1,mutagenic
CCOP(=O)(OCC)[C@@H](C)NC(=O)N(CCCl)N=O,mutagenic
[O-][N+](=O)c1ccc2[nH]c3c(cccc3c2c1)[N+](=O)[O-],mutagenic
C[C@@H](O)C(=O)O,non-mutagenic
OC(=O)c1ccc(\C=N\n2nnc3c4ccccc4nc3c2O)cc1,mutagenic
CCCCCCCCCCCCCCCCCC1=NCCN1CCO,non-mutagenic
Nc1cccc(c1)c2ccccc2,mutagenic
ONC(=O)c1ccccc1,mutagenic
NCCN1CCNCC1,non-mutagenic
Cc1ccc(cc1)N(CCCl)CCCl,non-mutagenic
OC1C=Cc2c(C1O)c3ccccc3c4cc5ccccc5cc24,mutagenic
COC(=O)c1cc2ccc3cccnc3c2[nH]1,non-mutagenic
[O-][N+](=O)c1ccc2ccc3cccc4c5CCCCc5c1c2c34,mutagenic
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,non-mutagenic
Oc1ccc(cc1)C(=O)N\N=C\c2oc(cc2)[N+](=O)[O-],mutagenic
CC(=O)Nc1ccc(C)c(c1)N=[N+]([O-])c2cc(NC(=O)C)ccc2C,non-mutagenic
C[C@H]1C(=O)O[C@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23,non-mutagenic
CC(=O)Nc1ccc(Oc2ccc(cc2)N=O)cc1,mutagenic
C[N+]([O-])(CCCl)CCCl,mutagenic
Cc1ccc2[nH]nnc2c1,non-mutagenic
Cc1c(NO)cc(NO)cc1[N+](=O)[O-],mutagenic
CCOC(=O)c1[nH]c2ccccc2c1\N=C\c3ccc(C)cc3,non-mutagenic
N1C2C1c3cc4c(ccc5ccccc45)cc3c6ccccc26,mutagenic
COC(=O)C1OC1c2ccccc2,mutagenic
CN(C)C1CCCCC1,non-mutagenic
CC(Br)C(=O)Nc1ccccc1,mutagenic
OC(=O)C1CSC(N1C(=O)CCSSCCC(=O)N2C(CSC2c3ccccc3O)C(=O)O)c4ccccc4O,non-mutagenic
CN1C[C@@H](C=C2[C@@H]1Cc3c[nH]c4cccc2c34)C(=O)N[C@@]5(C)O[C@]6(O)[C@H]7CCCN7C(=O)[C@@H](Cc8ccccc8)N6C5=O,non-mutagenic
[O-][N+](=O)c1ccc2c(Cc3ccccc23)c1,mutagenic
CN1C(CC(O)C1=O)c2cccnc2,non-mutagenic
CC(=O)Nc1ccc(cc1)C(=O)\C=C\c2ccccc2,non-mutagenic
[O-][N+](=O)c1ccc2c3ccccc3c4cccc1c24,mutagenic
CCCCCCCCC,non-mutagenic
CCN(CC)C(=S)SSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,non-mutagenic
CC(=O)Oc1ccc(cc1)C(c2ccc(OC(=O)C)cc2)c3ccccn3,non-mutagenic
Cc1ccc(N=Nc2c(O)ccc3ccccc23)c(c1)S(=O)(=O)O,non-mutagenic
CNCCN(Cc1ccc(OC)cc1)c2ccccn2,non-mutagenic
CCCO\C=C\C=C\C=C\C=C\C=C\CC,mutagenic
COC[C@H](O)Cn1ccnc1[N+](=O)[O-],mutagenic
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,non-mutagenic
CC\C=C\C=C\C=C\C=C\C=C\OCC(O)CO,mutagenic
CC(Cl)C(=C)C,mutagenic
COc1c(C(=O)O)c(O)nc2ccccc12,non-mutagenic
CC(N)Cc1ccccc1,non-mutagenic
O=C1CCC(=O)O1,non-mutagenic
[O-][N+](=Nc1ccccc1)c2ccccc2,mutagenic
CC[C@@]1(O)C[C@H](O[C@H]2C[C@@H]([C@H](O[C@H]3C[C@H](O)[C@H](O[C@@H]4O[C@@H](C)C(=CC4=N)O)[C@H](C)O3)[C@H](C)O2)N(C)C)c5c(O)c6C(=O)c7c(O)ccc(O)c7C(=O)c6cc5[C@H]1C(=O)OC,mutagenic
CC(C)(C)CNC(=O)\C=C\c1oc(cc1)[N+](=O)[O-],mutagenic
Cc1cccc2ccccc12,non-mutagenic
CCOC(=O)C(N)CS,mutagenic
O1C=C[C@H]2[C@@H]1Oc3ccccc23,mutagenic
Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,non-mutagenic
CS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc4ccccc24)cc1,mutagenic
NC(=S)N,non-mutagenic
Nc1ccc(Cl)cc1N,mutagenic
COc1ccc2c(cc3N(C)CCc4cc5OCOc5c2c34)c1OC,mutagenic
OCCOc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(OCCO)c(OCCO)c3)O,non-mutagenic
O=Nc1ccc(cc1)c2ccccc2,mutagenic
C=CCN(CC=C)CC=C,non-mutagenic
ClC(Cl)C(=O)Cl,mutagenic
COc1ccc2Oc3cc(OC)cc(OC)c3C(=O)c2c1,mutagenic
CC(=O)c1ccccn1,non-mutagenic
CC(=O)ON(OCc1ccc(cc1)[N+](=O)[O-])C(=O)c2ccccc2,mutagenic
Nc1cc(N)c(cc1N=Nc2ccc(cc2)S(=O)(=O)N)N=Nc3ccc(cc3)S(=O)(=O)N,mutagenic
COC(=O)C(C)CN=N#N,mutagenic
C1O[C@@H]1c2cc3c4ccccc4ccc3c5ccccc25,mutagenic
O=NN1CCCCC1,mutagenic
CSCCC(=O)N1C(CSC1c2ccccc2O)C(=O)O,non-mutagenic
[O-][N+](=O)c1oc2ccc3cc(ccc3c2c1)N(CCCl)CCCl,mutagenic
OC1OC(CN=N#N)C(O)C(O)C1O,mutagenic
FC(F)OC(Cl)C(F)(F)F,non-mutagenic
Nc1ccc(cc1)S(=O)(=O)O,non-mutagenic
ClC1=C(Cl)C(=O)N(N=C1)S(=O)(=O)c2ccc(Cl)cc2,non-mutagenic
CCCCCCCCCc1ccc(O)cc1,non-mutagenic
COc1cc2CCN(Cc2cc1OC)N=O,mutagenic
C\C=C\C(=O)OC1CC2OC3C=C(C)C(=O)CC3(C)C1(C)C24CO4,non-mutagenic
CC(=O)c1oc(c(c2ccccc2)c1c3ccccc3)[N+](=O)[O-],mutagenic
CC1(C)CCC2(CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C5CCC34C)C(=O)O)C2C1)C(=O)O,non-mutagenic
COc1ccc2Oc3cc(O)cc(O)c3C(=O)c2c1,mutagenic
CCC(=O)Oc1ccc(cc1)\C(=C(/CC)\c2ccc(OC(=O)CC)cc2)\CC,non-mutagenic
NC(=O)\C=C\c1oc(cc1)[N+](=O)[O-],mutagenic
CC1CCc2c(N3CCC(O)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,non-mutagenic
CC(=CCC\C(=C/CC\C(=C/CC\C=C(\C)/CC\C=C(\C)/CCC=C(C)C)\C)\C)C,non-mutagenic
CN(C)C1=C(C)N(C)N(C1=O)c2ccccc2,mutagenic
CC\C(=N/O)\C,mutagenic
Nc1nc2ccccc2s1,non-mutagenic
CCCCOO,mutagenic
COc1cc(ccc1O)c2nc(c3ccccc3)c([nH]2)c4ccccc4,mutagenic
Nc1nc(N)c2nc(c(N)nc2n1)c3ccccc3,non-mutagenic
O1C2C1c3ccccc3c4ccccc24,mutagenic
C[C@@H]1[C@H](O)CCC2=CC(=O)[C@]3(O[C@H]3[C@@]12C)[C@H]4O[C@H]4CO,mutagenic
BrCCOC(=O)C(=O)OCCBr,mutagenic
Oc1cccc2Oc3c4[C@@H]5C=CO[C@H]5Oc4cc(O)c3C(=O)c12,mutagenic
C[n+]1ccc(cc1)c2ccccc2,non-mutagenic
Oc1c(Br)cc(Br)cc1Br,non-mutagenic
COC(=O)c1cc(OC)c2OCOc2c1c3c4OCOc4c(OC)cc3C(=O)OC,non-mutagenic
Cc1c(\C=N\OCc2cccc(c2)[N+](=O)[O-])c3cc(ccc3n1Cc4ccccc4)[N+](=O)[O-],mutagenic
Cc1cc2c3ccccc3cc4ccc5cccc1c5c24,mutagenic
C1CN2CCN1CC2,non-mutagenic
COc1cc(\C=C\C(=O)CC(=O)\C=C\c2ccc(O)c(OC)c2)ccc1O,non-mutagenic
Cc1nc2ccc(N)cc2nc1C,mutagenic
Cl[C@H]1C=C[C@@H]2[C@@H]1[C@@]3(Cl)C(=C(Cl)[C@]2(Cl)C3(Cl)Cl)Cl,non-mutagenic
[O-][N+](=O)c1cccc(c1)C(=O)\N=C\2/SN(C(=O)c3cccc(c3)[N+](=O)[O-])c4ccc(cc24)[N+](=O)[O-],mutagenic
Nc1ccc(N=Nc2ccccc2)c(N)c1,mutagenic
C[C@@H](O)CO,non-mutagenic
CCC(CCCC(=O)O)COC(=O)c1ccccc1C(=O)O,non-mutagenic
CC(=O)NC(CS\C(=C\Cl)\Cl)C(=O)O,mutagenic
CC(C)COC(=O)C=C,non-mutagenic
CCc1ccc(\C=C\c2ccc(cc2)[N+](=O)[O-])cc1,mutagenic
Nc1c(cccc1[N+](=O)[O-])[N+](=O)[O-],mutagenic
CC(Cl)(Cl)C(=O)O,non-mutagenic
ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,mutagenic
CN(C)CCOC(c1ccccc1)c2ccccc2,non-mutagenic
C1C=Cc2c1ccc3c2ccc4ccccc34,mutagenic
CC(=O)OCc1c2ccccc2cc3ccccc13,mutagenic
COCCOC(=O)C=C,non-mutagenic
CN(C)c1ccc(cc1)N=Nc2ccccc2CO,mutagenic
OCC=C,non-mutagenic
Oc1cc(Cl)c(Cl)c(Cl)c1Cl,non-mutagenic
CC(=O)Nc1ccc(cc1)S(=O)(=O)Cl,non-mutagenic
Cc1c(N)ccc(N=Nc2ccccc2)c1N,mutagenic
BrCCCCCBr,mutagenic
CCN,non-mutagenic
OCCCl,mutagenic
CCCCCCCCCCCCO,non-mutagenic
O=C1C=Cc2ccc3C(=O)C=Cc4ccc1c2c34,mutagenic
BrC1=C(Br)C(=O)OC1,mutagenic
Nc1c(Cl)cc(Cl)cc1Cl,non-mutagenic
c1ccc2c(c1)cc3ccc4cccc5c6ccccc6c2c3c45,mutagenic
CC(C)CNCC(C)C,non-mutagenic
COc1ccc2C(=O)c3c(O)c(OC)cc4ccnc(c2c1)c34,mutagenic
Nc1nc[nH]n1,non-mutagenic
CCOC(=O)CNC(=O)C(C)Br,mutagenic
NCCCS(=O)(=O)Nc1ccc(Nc2c3ccc(cc3nc4ccc(cc24)N=N#N)N=N#N)cc1,mutagenic
[O-][N+](=O)c1cc(CCl)cc(c1)[N+](=O)[O-],mutagenic
C[C@@H](O)[C@H](NC(=O)[C@H](C)[C@H](O)[C@H](C)NC(=O)[C@@H](NC(=O)c1nc(nc(N)c1C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](OC(=O)N)[C@H]3O)c4c[nH]cn4)C(=O)NCCc5nc(cs5)c6nc(cs6)C(=O)NCCCN[C@H](C)c7ccccc7,mutagenic
CCCCOC(=O)c1ccccc1N,non-mutagenic
CCc1c2ccccc2c(C)c3c1ccc4ccccc34,non-mutagenic
C1C2=C3C=CC=CC3=CC4=C5OC5=C(C24)c6ccccc16,mutagenic
CCCCCOC(=O)C=C,non-mutagenic
CC(C)OS(=O)(=O)C,mutagenic
Cc1c2ccccc2cc3ccc4ccccc4c13,mutagenic
O=C1c2ccc3ccccc3c2c4c1ccc5ccccc45,mutagenic
OS(=O)(=O)CNc1ccc(cc1)N=Nc2cccnc2,non-mutagenic
Cc1cc2nc3cc(C)c(N)cc3[n+](c4ccccc4)c2cc1N,mutagenic
CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,non-mutagenic
COC(=C1[C@@H](C(=C(COC(=O)N)N=C1C)C(=O)OC(C)C)c2cccc(Cl)c2Cl)O,non-mutagenic
Cc1c2ccccc2c(CBr)c3ccc4ccccc4c13,mutagenic
C(=C\c1cccc(\C=C\c2ccccc2)c1)/c3ccccc3,non-mutagenic
[O-][N+](=O)c1ccc2ccc3ccccc3c2c1,mutagenic
Cc1cccn2c1nc3c(C)c(N)cnc23,mutagenic
Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(Oc3ncc(cc3Cl)C(F)(F)F)c(Cl)c2,non-mutagenic
CCCCCCCCCCCCOC[C@H]1CO1,non-mutagenic
CC1C2C(=Nc3ccccc23)N(C)c4ccccc14,mutagenic
Cc1cc2ccccc2c3ccc4ccccc4c13,mutagenic
Oc1c(Cl)cc(Cl)cc1S(=O)c2cc(Cl)cc(Cl)c2O,mutagenic
CC(C)(C)C1=CC(=O)C=C(C1=O)C2=CC(=O)C=C(C2=O)C(C)(C)C,mutagenic
OC(=O)Cc1ccccc1Cl,non-mutagenic
CCC(CCC=C)C=O,non-mutagenic
NC1=C(Cl)C(=O)N(N=C1)c2ccccc2,non-mutagenic
COc1cccc2C(=O)c3c(O)c4CC(O)(CC(OC5CC(N)C(O)C(C)O5)c4c(O)c3C(=O)c12)C(=O)C,mutagenic
N1C2C1c3ccccc3c4ccccc24,mutagenic
O1[C@@H]2[C@H]1c3c4ccccc4cc5c6ccccc6cc2c35,mutagenic
COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1,non-mutagenic
CC(Br)C(=O)NCc1ccc(Cl)cc1,mutagenic
NNC(=O)CNc1ccc2ccccc2c1,non-mutagenic
[O-][N+](=O)c1cc2ccc3cc4ccccc4c5ccc(c1)c2c35,mutagenic
CC1(CO1)C(=O)Nc2ccccc2,mutagenic
Oc1ccnc(O)n1,non-mutagenic
COC(=O)C1O\C(=N/O)\C(=C1Cl)Cl,non-mutagenic
CC1(C)CC(C(=O)NC(CO)C(O)CO)C(C)(C)[N+]1=O,non-mutagenic
Nc1ncnc2c1ncn2CC(O)CN=N#N,mutagenic
OC(=O)COc1ccc(cc1)N(CCCl)CCCl,mutagenic
OC(=O)C1=C(O)C(=O)C=CO1,non-mutagenic
Cc1cccc(c1[N+](=O)[O-])[N+](=O)[O-],mutagenic
CC(=O)Oc1ccc2OC3(C)OOC3(C)c2c1,mutagenic
CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1,non-mutagenic
C=CC(=O)c1ccc2OCOc2c1,non-mutagenic
C[C@@]12CCc3occc3C1CC[C@@]45CC(CCC24)C(O)(CO)C5,non-mutagenic
COc1c2ccoc2nc3c(O)c4OCOc4c(CC=C(C)C)c13,non-mutagenic
O\N=C\c1ccncc1,non-mutagenic
CC1\C=C(\C=C)/C(=O)OC2CC[N+]3(C)CC=C(COC(=O)C1(C)OC(=O)C)C23O,mutagenic
CCCNCCC,non-mutagenic
N[C@H](CCC(=O)N[C@H](CSc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O,mutagenic
CCN(CC)c1ccc2nc3ccc(cc3[o+]c2c1)N(CC)CC,mutagenic
